loan_amnt,grade,annual_inc,issue_d,loan_status,dti,earliest_cr_line
29025.0,D,120000.0,Dec-2015,Fully Paid,17.14,Jul-2005
16000.0,B,112500.0,Dec-2015,Fully Paid,33.0,Aug-1981
9000.0,B,49000.0,Dec-2015,Fully Paid,25.74,Nov-1995
16000.0,A,132183.0,Dec-2015,Fully Paid,12.21,Mar-1989
33425.0,D,76000.0,Dec-2015,Current,28.88,Apr-1995
35000.0,B,120000.0,Dec-2015,Fully Paid,18.86,May-1993
5000.0,B,45000.0,Dec-2015,Fully Paid,22.53,Jan-1984
35000.0,F,80000.0,Dec-2015,Charged Off,10.6,Feb-1989
9500.0,B,120000.0,Dec-2015,Fully Paid,10.42,Dec-1997
9000.0,B,42000.0,Dec-2015,Charged Off,24.96,Feb-2005
29750.0,C,62000.0,Dec-2015,Current,31.73,Dec-1997
6000.0,B,45000.0,Dec-2015,Fully Paid,2.58,Apr-2008
24000.0,B,85000.0,Dec-2015,Fully Paid,19.14,Mar-2003
6000.0,A,45000.0,Dec-2015,Fully Paid,2.59,May-1998
5000.0,B,50000.0,Dec-2015,Charged Off,16.08,Dec-1979
18000.0,C,155000.0,Dec-2015,Current,14.25,Feb-2003
12000.0,B,43000.0,Dec-2015,Fully Paid,24.11,Sep-2003
16000.0,D,65000.0,Dec-2015,Fully Paid,17.1,Aug-2001
16000.0,C,38400.0,Dec-2015,Fully Paid,14.85,Jun-2000
12500.0,D,32000.0,Dec-2015,Fully Paid,16.42,Feb-2007
18000.0,A,75000.0,Dec-2015,Fully Paid,13.87,Feb-1992
18725.0,A,65000.0,Dec-2015,Fully Paid,26.12,Aug-1992
10000.0,B,58000.0,Dec-2015,Fully Paid,31.81,Oct-1989
4200.0,B,46400.0,Dec-2015,Fully Paid,15.07,Dec-1994
20000.0,C,50000.0,Dec-2015,Fully Paid,33.25,Jul-2009
25000.0,B,107000.0,Dec-2015,Fully Paid,11.25,Jul-1980
15000.0,D,106000.0,Dec-2015,Charged Off,22.76,Sep-2005
6000.0,C,49000.0,Dec-2015,Fully Paid,21.48,Jul-2004
35000.0,D,85000.0,Dec-2015,Fully Paid,15.63,Apr-2003
21000.0,B,110000.0,Dec-2015,Fully Paid,8.48,Aug-1996
21000.0,E,54900.0,Dec-2015,Charged Off,14.78,Sep-2004
20000.0,A,130000.0,Dec-2015,Fully Paid,23.52,Jan-1999
14000.0,B,144000.0,Dec-2015,Fully Paid,13.89,Mar-2006
28000.0,A,125000.0,Dec-2015,Fully Paid,18.87,Jun-1998
35000.0,C,325000.0,Dec-2015,Current,29.97,Oct-1984
14700.0,D,55000.0,Dec-2015,Charged Off,3.56,Feb-2001
16000.0,D,72000.0,Dec-2015,Charged Off,18.75,Sep-2002
35000.0,E,140000.0,Dec-2015,Charged Off,23.06,Apr-2005
14000.0,B,75000.0,Dec-2015,Charged Off,14.41,Sep-1991
10000.0,C,68000.0,Dec-2015,Fully Paid,16.8,Jun-1994
6300.0,B,65000.0,Dec-2015,Fully Paid,21.53,Feb-2007
5000.0,C,47000.0,Dec-2015,Charged Off,15.91,Jul-2003
12000.0,C,275000.0,Dec-2015,Current,10.87,May-1993
15800.0,C,37655.0,Dec-2015,Fully Paid,15.84,Jun-2005
21500.0,B,71500.0,Dec-2015,Fully Paid,33.18,Jun-2000
19200.0,A,92000.0,Dec-2015,Fully Paid,13.98,Jul-1995
19800.0,C,45000.0,Dec-2015,Fully Paid,9.47,Dec-1998
17200.0,D,43000.0,Dec-2015,Fully Paid,34.3,Jun-2005
12000.0,C,58000.0,Dec-2015,Fully Paid,24.97,Feb-1992
5000.0,B,29000.0,Dec-2015,Fully Paid,21.58,Dec-1994
6000.0,C,95000.0,Dec-2015,Fully Paid,23.94,Dec-1978
10000.0,D,26700.0,Dec-2015,Fully Paid,20.22,Jan-2008
15000.0,C,97600.0,Dec-2015,Current,14.36,Aug-2002
12000.0,B,72800.0,Dec-2015,Fully Paid,22.69,May-2006
9950.0,E,40000.0,Dec-2015,Fully Paid,34.23,Apr-2006
11000.0,C,32500.0,Dec-2015,Fully Paid,25.48,Jul-2001
3600.0,B,90000.0,Dec-2015,Charged Off,23.8,May-2006
25000.0,A,94000.0,Dec-2015,Fully Paid,1.08,Jul-1992
35000.0,B,150000.0,Dec-2015,Charged Off,25.9,May-1989
13000.0,C,150000.0,Dec-2015,Fully Paid,9.06,Nov-1993
16000.0,C,51000.0,Dec-2015,Fully Paid,20.19,Feb-2005
26475.0,D,125000.0,Dec-2015,Fully Paid,3.08,Mar-2004
18000.0,B,62000.0,Dec-2015,Fully Paid,3.04,Jun-2005
20000.0,A,95000.0,Dec-2015,Fully Paid,19.57,Dec-1997
8000.0,D,42000.0,Dec-2015,Charged Off,34.86,Nov-1987
7500.0,A,74880.0,Dec-2015,Fully Paid,20.11,Sep-1984
8000.0,B,125000.0,Dec-2015,Charged Off,6.52,Dec-1996
27000.0,B,67000.0,Dec-2015,Fully Paid,17.61,May-1996
26900.0,E,87058.0,Dec-2015,Fully Paid,32.91,Dec-1994
18000.0,C,60000.0,Dec-2015,Current,25.14,Aug-1971
32000.0,D,78000.0,Dec-2015,Fully Paid,11.51,Dec-1994
25000.0,E,122000.0,Dec-2015,Fully Paid,12.07,Jan-1994
20000.0,C,90000.0,Dec-2015,Fully Paid,15.55,Nov-2000
15000.0,C,64000.0,Dec-2015,Fully Paid,18.66,Sep-2003
23000.0,C,71000.0,Dec-2015,Late (31-120 days),24.14,Nov-2002
20000.0,A,56000.0,Dec-2015,Fully Paid,21.43,Oct-1990
15000.0,C,80000.0,Dec-2015,Fully Paid,18.11,Apr-2005
32000.0,C,130000.0,Dec-2015,Fully Paid,9.62,Dec-2004
15000.0,A,107000.0,Dec-2015,Fully Paid,12.23,Mar-2004
16000.0,A,40000.0,Dec-2015,Fully Paid,24.21,Feb-2002
25000.0,A,54000.0,Dec-2015,Fully Paid,10.38,Aug-2001
18775.0,B,96000.0,Dec-2015,Current,25.0,Nov-1987
15000.0,C,60000.0,Dec-2015,Current,31.89,Apr-1994
5825.0,F,27000.0,Dec-2015,Fully Paid,19.87,Nov-2009
21625.0,A,70000.0,Dec-2015,Fully Paid,26.1,Dec-1981
17600.0,B,75000.0,Dec-2015,Fully Paid,32.66,Mar-2001
10000.0,C,55000.0,Dec-2015,Current,28.3,Oct-2006
30000.0,D,90000.0,Dec-2015,Current,18.05,Dec-1996
20000.0,E,65000.0,Dec-2015,In Grace Period,16.78,Apr-1987
20800.0,D,37000.0,Dec-2015,Fully Paid,68.41,Feb-2001
35000.0,C,125000.0,Dec-2015,Current,21.55,Aug-1997
8000.0,C,57000.0,Dec-2015,Fully Paid,9.6,Feb-2002
6000.0,C,50000.0,Dec-2015,Charged Off,13.01,Sep-2005
10000.0,B,36000.0,Dec-2015,Fully Paid,27.87,Jan-2004
35000.0,C,190000.0,Dec-2015,Fully Paid,8.22,Aug-1997
14000.0,B,80000.0,Dec-2015,Fully Paid,2.25,Apr-1983
9000.0,B,50000.0,Dec-2015,Charged Off,12.29,Jul-2009
5000.0,A,70000.0,Dec-2015,Charged Off,18.17,Sep-2001
20000.0,C,100000.0,Dec-2015,Fully Paid,1.2,May-1999
17000.0,E,50000.0,Dec-2015,Fully Paid,29.28,Nov-2000
12000.0,A,96000.0,Dec-2015,Fully Paid,27.39,Apr-1979
11100.0,B,58473.0,Dec-2015,Charged Off,18.19,Nov-1978
25450.0,B,71000.0,Dec-2015,Current,29.56,Sep-1994
25000.0,D,95000.0,Dec-2015,Current,26.95,Sep-1988
24000.0,B,171000.0,Dec-2015,Fully Paid,12.92,Dec-1999
26400.0,A,86000.0,Dec-2015,Fully Paid,28.93,Mar-1988
9000.0,A,55000.0,Dec-2015,Fully Paid,5.54,Sep-2004
13000.0,B,54000.0,Dec-2015,Current,19.33,Oct-2004
35000.0,C,189329.0,Dec-2015,Fully Paid,8.85,Jun-2005
15000.0,B,95000.0,Dec-2015,Fully Paid,39.0,Apr-1986
20000.0,C,85000.0,Dec-2015,Charged Off,35.73,Apr-1989
24000.0,D,145000.0,Dec-2015,Fully Paid,26.67,Nov-2004
25000.0,A,56000.0,Dec-2015,Current,19.16,Mar-1990
7500.0,B,134000.0,Dec-2015,Fully Paid,30.07,Jun-2000
11000.0,A,30000.0,Dec-2015,Fully Paid,14.68,Sep-1986
25000.0,D,75000.0,Dec-2015,Current,31.98,Aug-2000
13000.0,C,50000.0,Dec-2015,Fully Paid,29.09,Mar-2004
13425.0,C,32000.0,Dec-2015,Charged Off,12.3,Mar-2004
24000.0,C,100000.0,Dec-2015,Current,15.69,Mar-2001
20000.0,A,80000.0,Dec-2015,Fully Paid,28.28,Feb-1995
35000.0,B,130000.0,Dec-2015,Current,26.44,May-2000
15000.0,B,62000.0,Dec-2015,Fully Paid,19.9,Apr-2008
28000.0,C,70000.0,Dec-2015,Fully Paid,13.65,May-1988
30000.0,A,140000.0,Dec-2015,Fully Paid,14.46,Aug-1998
16000.0,B,73000.0,Dec-2015,Charged Off,31.42,May-1995
9000.0,E,18000.0,Dec-2015,Charged Off,17.67,Sep-2002
2325.0,D,45000.0,Dec-2015,Fully Paid,5.39,Oct-1993
20000.0,B,79000.0,Dec-2015,Fully Paid,19.58,Sep-1985
15000.0,D,47000.0,Dec-2015,Charged Off,18.59,Sep-2005
24000.0,B,64819.2,Dec-2015,Fully Paid,19.7,Jan-1996
19000.0,B,172000.0,Dec-2015,Charged Off,6.18,Oct-1978
15000.0,A,150000.0,Dec-2015,Fully Paid,34.14,Sep-1986
8000.0,B,60000.0,Dec-2015,Fully Paid,28.24,Apr-1989
21725.0,D,49400.0,Dec-2015,Fully Paid,27.94,Jan-2001
13000.0,A,59500.0,Dec-2015,Fully Paid,8.63,Jun-2000
25000.0,B,63400.0,Dec-2015,Fully Paid,28.76,Nov-1981
2100.0,C,150000.0,Dec-2015,Fully Paid,13.26,Aug-1984
30000.0,B,120000.0,Dec-2015,Current,18.15,Oct-2002
5600.0,B,27000.0,Dec-2015,Fully Paid,11.82,Jul-2004
10000.0,D,25800.0,Dec-2015,Current,19.95,Jan-2010
34925.0,C,69888.0,Dec-2015,Fully Paid,24.5,Mar-1998
20000.0,C,110000.0,Dec-2015,Charged Off,22.19,Feb-1995
8400.0,C,45000.0,Dec-2015,Fully Paid,38.93,Nov-1998
9600.0,C,70000.0,Dec-2015,Charged Off,23.44,Mar-2003
35000.0,E,156000.0,Dec-2015,Current,20.91,Jun-1995
25200.0,B,90000.0,Dec-2015,Fully Paid,22.63,Apr-2004
13000.0,B,67500.0,Dec-2015,Fully Paid,25.29,Jul-2007
16800.0,D,40000.0,Dec-2015,Fully Paid,29.19,Nov-2000
15550.0,E,116424.0,Dec-2015,Charged Off,12.59,Feb-2002
15000.0,C,42000.0,Dec-2015,Fully Paid,32.74,Jun-1998
35000.0,F,200000.0,Dec-2015,Fully Paid,18.7,Feb-1997
6000.0,B,20500.0,Dec-2015,Fully Paid,17.56,Jan-1998
33425.0,E,76000.0,Dec-2015,Charged Off,7.12,Oct-2003
30000.0,B,130000.0,Dec-2015,Fully Paid,20.51,Mar-1981
12000.0,D,57000.0,Dec-2015,Charged Off,33.58,Sep-2001
8000.0,C,60000.0,Dec-2015,Fully Paid,20.01,Apr-1997
10550.0,C,24000.0,Dec-2015,Fully Paid,27.11,May-1997
6000.0,C,80000.0,Dec-2015,Fully Paid,29.53,May-1998
29000.0,D,115000.0,Dec-2015,Fully Paid,21.57,May-1996
10000.0,C,53000.0,Dec-2015,Fully Paid,10.05,Sep-2003
21000.0,D,50000.0,Dec-2015,Fully Paid,33.46,Oct-2000
12800.0,C,71000.0,Dec-2015,Current,33.47,Oct-2000
18000.0,C,125000.0,Dec-2015,Current,23.93,Dec-1993
12000.0,A,185000.0,Dec-2015,Fully Paid,6.62,May-1996
24000.0,E,92000.0,Dec-2015,Current,13.75,Aug-2003
5000.0,B,25000.0,Dec-2015,Fully Paid,4.73,Jan-2012
8000.0,B,85000.0,Dec-2015,Fully Paid,9.33,Jul-2001
13000.0,D,37773.0,Dec-2015,Charged Off,24.28,May-2003
16100.0,D,35000.0,Dec-2015,Fully Paid,26.99,Apr-2005
12000.0,B,60000.0,Dec-2015,Charged Off,25.2,Jan-2005
35000.0,D,130000.0,Dec-2015,Current,26.44,May-1996
24000.0,B,135000.0,Dec-2015,Charged Off,29.5,Jun-1997
20000.0,C,40000.0,Dec-2015,Fully Paid,25.56,Aug-2011
15000.0,B,60000.0,Dec-2015,Fully Paid,14.1,Feb-2004
7000.0,A,48000.0,Dec-2015,Charged Off,13.5,Aug-1999
17000.0,C,55000.0,Dec-2015,Current,20.53,Jul-2009
20000.0,C,74000.0,Dec-2015,Fully Paid,31.33,Oct-2000
24000.0,C,65000.0,Dec-2015,Fully Paid,20.38,Aug-2002
4000.0,C,50000.0,Dec-2015,Fully Paid,15.84,Dec-2002
10000.0,B,67800.0,Dec-2015,Fully Paid,11.35,Apr-1990
8300.0,B,70000.0,Dec-2015,Fully Paid,18.41,Aug-2008
25000.0,B,144000.0,Dec-2015,Current,13.06,Mar-1991
16000.0,B,40000.0,Dec-2015,Fully Paid,16.26,Jan-1984
5000.0,C,18400.0,Dec-2015,Fully Paid,14.81,Aug-1986
8000.0,C,21000.0,Dec-2015,Charged Off,26.17,Apr-2007
9175.0,D,27000.0,Dec-2015,Fully Paid,11.02,May-2001
6400.0,B,85000.0,Dec-2015,Fully Paid,24.75,Jun-2006
20000.0,D,70000.0,Dec-2015,Charged Off,24.5,Nov-2000
5000.0,C,100000.0,Dec-2015,Charged Off,20.26,Jul-2005
12000.0,C,55000.0,Dec-2015,Current,15.41,Aug-2004
28300.0,F,104000.0,Dec-2015,Fully Paid,15.67,Oct-1995
20000.0,A,70000.0,Dec-2015,Fully Paid,15.53,Feb-1991
12000.0,C,36000.0,Dec-2015,Charged Off,18.13,Mar-1990
6925.0,D,25000.0,Dec-2015,Charged Off,14.39,Feb-2007
18850.0,C,65000.0,Dec-2015,Charged Off,32.96,Nov-2003
16000.0,E,75000.0,Dec-2015,Fully Paid,22.13,Jan-1989
20175.0,D,75000.0,Dec-2015,Charged Off,17.87,Jul-1998
3200.0,A,35000.0,Dec-2015,Fully Paid,10.32,Sep-2000
13350.0,C,31800.0,Dec-2015,Fully Paid,14.64,May-1998
16000.0,B,120000.0,Dec-2015,Fully Paid,17.42,Dec-1985
6500.0,A,53600.0,Dec-2015,Fully Paid,32.49,Dec-1996
14000.0,B,45000.0,Dec-2015,Fully Paid,28.01,Mar-1995
10000.0,C,119000.0,Dec-2015,Fully Paid,31.97,Feb-1996
15400.0,D,35000.0,Dec-2015,Fully Paid,21.16,Jan-2002
1500.0,D,30000.0,Dec-2015,Charged Off,32.12,Feb-2005
14425.0,B,64955.0,Dec-2015,Fully Paid,27.0,Sep-1991
25000.0,A,114000.0,Dec-2015,Fully Paid,9.31,Feb-2000
9875.0,D,41000.0,Dec-2015,Fully Paid,23.4,Dec-1995
16325.0,D,160000.0,Dec-2015,Fully Paid,9.29,Sep-1996
9075.0,D,63000.0,Dec-2015,Fully Paid,14.44,Oct-1995
16800.0,C,65000.0,Dec-2015,Fully Paid,6.15,Apr-2003
23000.0,D,129000.0,Dec-2015,Current,8.34,Jun-1992
12000.0,B,148000.0,Dec-2015,Charged Off,17.06,Oct-2002
30000.0,D,135000.0,Dec-2015,Charged Off,11.67,Jun-1998
10000.0,C,42000.0,Dec-2015,Fully Paid,13.94,Mar-2005
1000.0,D,90000.0,Dec-2015,Fully Paid,22.22,Jan-2001
6000.0,C,60000.0,Dec-2015,Fully Paid,5.78,Nov-1987
12000.0,C,40800.0,Dec-2015,Fully Paid,26.59,May-2008
6000.0,A,58000.0,Dec-2015,Fully Paid,10.37,Dec-2003
14000.0,B,55000.0,Dec-2015,Current,32.19,Oct-2002
19000.0,C,75000.0,Dec-2015,Fully Paid,6.58,Oct-2001
10700.0,C,32000.0,Dec-2015,Fully Paid,24.05,Jan-2012
24000.0,C,66000.0,Dec-2015,Charged Off,28.3,Feb-2005
2000.0,C,59000.0,Dec-2015,Fully Paid,13.41,Apr-2009
20825.0,D,87000.0,Dec-2015,Fully Paid,16.19,Oct-2001
7925.0,D,55000.0,Dec-2015,Fully Paid,10.78,Oct-2010
6000.0,B,39000.0,Dec-2015,Fully Paid,10.74,Jan-2008
35000.0,B,115000.0,Dec-2015,Fully Paid,20.18,Dec-1999
1200.0,B,58000.0,Dec-2015,Fully Paid,10.08,May-1994
12000.0,D,51000.0,Dec-2015,Fully Paid,35.48,Sep-1998
18000.0,E,53000.0,Dec-2015,Current,22.37,Feb-2004
35000.0,G,105000.0,Dec-2015,Current,22.54,Dec-2004
3000.0,B,52700.0,Dec-2015,Fully Paid,19.91,Feb-1998
7500.0,C,68000.0,Dec-2015,Fully Paid,15.23,Jul-2003
6000.0,D,114400.0,Dec-2015,Fully Paid,10.62,Oct-2009
8400.0,B,90000.0,Dec-2015,Fully Paid,12.66,Jul-2007
15400.0,B,35000.0,Dec-2015,Fully Paid,12.28,Apr-1994
20000.0,A,115000.0,Dec-2015,Fully Paid,5.59,Feb-2005
12500.0,D,114400.0,Dec-2015,Current,27.24,Mar-1988
35000.0,E,250000.0,Dec-2015,Fully Paid,26.1,Sep-1983
20000.0,A,266859.0,Dec-2015,Fully Paid,22.12,May-2003
5600.0,B,90000.0,Dec-2015,Charged Off,31.14,May-1998
11000.0,A,108600.0,Dec-2015,Fully Paid,6.32,Sep-2006
6000.0,A,58000.0,Dec-2015,Fully Paid,23.13,Aug-2004
5000.0,C,60000.0,Dec-2015,Fully Paid,28.96,Apr-1985
10000.0,B,85000.0,Dec-2015,Fully Paid,21.66,Mar-1990
4200.0,E,58000.0,Dec-2015,Charged Off,4.53,Dec-2005
5000.0,D,25000.0,Dec-2015,Charged Off,37.64,Jul-2009
6000.0,C,26000.0,Dec-2015,Fully Paid,1.25,Dec-1996
20000.0,A,97000.0,Dec-2015,Fully Paid,27.8,Aug-2000
6000.0,C,43000.0,Dec-2015,Fully Paid,8.79,Jan-2006
10000.0,A,27000.0,Dec-2015,Fully Paid,13.91,Jun-2001
10000.0,C,39216.0,Dec-2015,Fully Paid,33.45,Jun-2006
6000.0,C,84000.0,Dec-2015,Fully Paid,30.83,Nov-1977
16000.0,B,145000.0,Dec-2015,Fully Paid,17.82,May-1994
9500.0,C,60000.0,Dec-2015,Fully Paid,16.2,Mar-2006
12000.0,A,70000.0,Dec-2015,Fully Paid,0.89,Oct-2004
6500.0,A,70000.0,Dec-2015,Fully Paid,2.71,May-2008
20000.0,B,187500.0,Dec-2015,Fully Paid,15.72,Oct-1997
22450.0,C,68000.0,Dec-2015,Fully Paid,29.44,Aug-2002
5000.0,C,17000.0,Dec-2015,Fully Paid,12.64,Nov-2002
35000.0,D,125000.0,Dec-2015,Fully Paid,17.58,Jul-2003
1000.0,D,40000.0,Dec-2015,Fully Paid,35.49,Oct-2003
12450.0,E,41600.0,Dec-2015,Fully Paid,11.54,Oct-1995
3000.0,D,34836.0,Dec-2015,Fully Paid,38.13,Nov-2002
14400.0,B,120000.0,Dec-2015,Fully Paid,18.1,Jun-1995
25000.0,C,96878.0,Dec-2015,Late (31-120 days),26.04,Oct-1993
19200.0,B,70000.0,Dec-2015,Fully Paid,17.69,Dec-2007
10000.0,B,125000.0,Dec-2015,Fully Paid,16.91,May-1995
7500.0,C,100000.0,Dec-2015,Fully Paid,9.55,Aug-1989
8000.0,A,45000.0,Dec-2015,Fully Paid,8.48,Oct-1993
20675.0,C,67000.0,Dec-2015,Fully Paid,23.13,Jul-2007
4500.0,B,27500.0,Dec-2015,Fully Paid,21.48,Oct-2011
3000.0,B,25000.0,Dec-2015,Fully Paid,23.33,Aug-1995
5400.0,C,56500.0,Dec-2015,Fully Paid,9.86,Oct-1997
8000.0,B,27000.0,Dec-2015,Fully Paid,26.45,May-2006
7450.0,E,40000.0,Dec-2015,Charged Off,15.81,Feb-2010
20000.0,C,48000.0,Dec-2015,Fully Paid,13.95,Dec-1996
2400.0,B,45000.0,Dec-2015,Fully Paid,25.23,Aug-1997
20000.0,A,90000.0,Dec-2015,Fully Paid,24.95,Mar-1994
12000.0,B,73000.0,Dec-2015,Charged Off,17.92,Jan-1967
30000.0,E,118000.0,Dec-2015,Charged Off,22.41,Dec-2003
6000.0,D,32000.0,Dec-2015,Charged Off,34.85,May-1982
6000.0,A,30000.0,Dec-2015,Fully Paid,4.24,Sep-2004
4800.0,C,64776.0,Dec-2015,Fully Paid,35.25,May-2005
3625.0,D,43000.0,Dec-2015,Fully Paid,15.21,Aug-1982
27200.0,A,130000.0,Dec-2015,Fully Paid,14.44,Sep-1992
11650.0,D,44000.0,Dec-2015,Fully Paid,12.6,Jul-2008
25000.0,C,75000.0,Dec-2015,Current,7.74,Jan-2000
21600.0,B,75000.0,Dec-2015,Fully Paid,21.28,Aug-1998
8000.0,C,58000.0,Dec-2015,Fully Paid,6.99,Dec-2011
12000.0,A,150000.0,Dec-2015,Fully Paid,20.45,Oct-2004
25000.0,C,120000.0,Dec-2015,Fully Paid,16.64,Jun-2004
35000.0,C,130000.0,Dec-2015,Charged Off,33.35,Jul-2001
7200.0,C,64808.0,Dec-2015,Fully Paid,31.37,May-1988
17225.0,B,48596.0,Dec-2015,Fully Paid,17.64,Jul-2007
3600.0,A,47000.0,Dec-2015,Fully Paid,20.38,Mar-2008
26400.0,A,140000.0,Dec-2015,Fully Paid,14.34,Jan-1994
3325.0,E,75000.0,Dec-2015,Charged Off,13.01,Feb-2007
3150.0,B,57000.0,Dec-2015,Fully Paid,20.34,Dec-1986
19800.0,C,50000.0,Dec-2015,Current,12.97,May-2000
14850.0,C,54000.0,Dec-2015,Charged Off,26.38,Mar-1993
8000.0,C,60000.0,Dec-2015,Fully Paid,13.68,May-2002
25000.0,F,94000.0,Dec-2015,Current,28.19,Jan-1993
25000.0,D,63600.0,Dec-2015,Charged Off,12.87,Jul-1998
24000.0,B,53000.0,Dec-2015,Charged Off,24.11,Apr-2001
24000.0,C,195000.0,Dec-2015,Charged Off,1.69,Jul-2012
8000.0,D,74280.0,Dec-2015,Charged Off,27.64,Oct-2006
12000.0,A,150000.0,Dec-2015,Fully Paid,16.0,Apr-1997
7500.0,C,42000.0,Dec-2015,Fully Paid,17.57,Nov-2011
10000.0,E,68000.0,Dec-2015,Fully Paid,23.14,Aug-2007
15450.0,D,55000.0,Dec-2015,Fully Paid,26.03,Jun-1990
11200.0,C,119000.0,Dec-2015,Fully Paid,19.9,Jun-2001
15000.0,E,51000.0,Dec-2015,Charged Off,24.49,Dec-1992
15000.0,A,54000.0,Dec-2015,Fully Paid,14.09,Mar-1995
6000.0,A,70000.0,Dec-2015,Fully Paid,11.33,Jun-2002
35000.0,D,120000.0,Dec-2015,Current,21.57,Aug-1991
10000.0,B,120000.0,Dec-2015,Fully Paid,31.95,Feb-2004
8400.0,B,85000.0,Dec-2015,Charged Off,22.26,Jul-2004
6500.0,C,88500.0,Dec-2015,Charged Off,33.25,Mar-2005
14750.0,A,75096.0,Dec-2015,Fully Paid,15.77,Oct-1996
14375.0,E,83000.0,Dec-2015,Current,25.29,Dec-1985
15000.0,A,52000.0,Dec-2015,Fully Paid,15.72,Oct-2002
5050.0,C,60000.0,Dec-2015,Fully Paid,4.3,May-2012
18000.0,D,83000.0,Dec-2015,Fully Paid,15.59,Mar-1996
10000.0,C,60000.0,Dec-2015,Fully Paid,16.56,Feb-2006
24000.0,B,135000.0,Dec-2015,Fully Paid,0.32,Apr-1997
2500.0,E,60000.0,Dec-2015,Fully Paid,17.76,Jun-1998
21500.0,D,68000.0,Dec-2015,Charged Off,32.77,Sep-1994
18000.0,B,138000.0,Dec-2015,Fully Paid,4.16,Oct-2001
9200.0,B,60000.0,Dec-2015,Fully Paid,4.59,Nov-2002
18000.0,A,180000.0,Dec-2015,Fully Paid,8.31,Jan-2003
12000.0,D,100000.0,Dec-2015,Charged Off,19.51,Sep-2004
7500.0,C,60000.0,Dec-2015,Charged Off,16.18,Oct-2000
23325.0,D,56000.0,Dec-2015,Fully Paid,29.7,Jun-1990
16000.0,C,65000.0,Dec-2015,Current,21.26,Jul-2002
8500.0,B,40000.0,Dec-2015,Fully Paid,19.02,Jan-1986
22000.0,B,62800.0,Dec-2015,Fully Paid,13.54,Nov-2000
15600.0,A,79000.0,Dec-2015,Fully Paid,16.0,May-1996
24000.0,A,425000.0,Dec-2015,Fully Paid,6.45,Apr-1988
13300.0,D,35000.0,Dec-2015,Fully Paid,10.84,Nov-1999
7200.0,B,65000.0,Dec-2015,Fully Paid,21.28,Jun-2002
35000.0,F,100000.0,Dec-2015,Current,13.01,Jul-1989
11500.0,D,23000.0,Dec-2015,Charged Off,30.74,Apr-1984
10000.0,C,48000.0,Dec-2015,Fully Paid,21.23,May-2003
17000.0,A,57000.0,Dec-2015,Fully Paid,21.9,Jan-2006
12000.0,C,315000.0,Dec-2015,Current,16.38,Jun-1998
22000.0,E,175000.0,Dec-2015,Charged Off,24.66,Sep-2004
24000.0,C,80000.0,Dec-2015,Charged Off,23.16,Nov-2001
15000.0,B,65000.0,Dec-2015,Fully Paid,13.46,May-2002
28800.0,A,166000.0,Dec-2015,Fully Paid,11.53,Aug-1995
13000.0,C,57000.0,Dec-2015,Charged Off,6.65,Dec-2003
5200.0,A,75000.0,Dec-2015,Fully Paid,14.78,Dec-2001
5000.0,B,75000.0,Dec-2015,Fully Paid,19.66,Apr-2004
8000.0,A,118500.0,Dec-2015,Fully Paid,9.77,Jan-2007
14475.0,D,50000.0,Dec-2015,Fully Paid,18.8,Nov-2001
20000.0,B,103000.0,Dec-2015,Fully Paid,13.75,Feb-1993
19200.0,D,59000.0,Dec-2015,Charged Off,38.63,Sep-2001
35000.0,D,142000.0,Dec-2015,Current,12.05,Feb-2006
20000.0,B,100000.0,Dec-2015,Charged Off,16.13,Apr-1991
5000.0,B,35000.0,Dec-2015,Fully Paid,21.57,Feb-1999
15000.0,A,60000.0,Dec-2015,Fully Paid,14.42,Nov-2007
7150.0,E,40810.0,Dec-2015,Charged Off,16.21,Nov-2012
28000.0,E,135000.0,Dec-2015,Charged Off,5.49,Dec-2003
15000.0,C,76076.0,Dec-2015,Current,17.53,Sep-2002
18500.0,B,60000.0,Dec-2015,Current,15.33,Nov-2005
12000.0,A,56000.0,Dec-2015,Fully Paid,21.86,Oct-1994
26500.0,F,108000.0,Dec-2015,Charged Off,13.37,Apr-2000
6025.0,A,20098.0,Dec-2015,Charged Off,13.14,Apr-1980
3625.0,D,37000.0,Dec-2015,Fully Paid,14.79,Aug-2005
8000.0,C,40000.0,Dec-2015,Fully Paid,22.02,May-2009
35000.0,C,85000.0,Dec-2015,Current,33.86,Sep-1999
1000.0,C,42000.0,Dec-2015,Charged Off,19.4,May-1989
25000.0,D,85000.0,Dec-2015,Charged Off,32.83,Dec-2001
8500.0,B,72000.0,Dec-2015,Fully Paid,8.37,Apr-1999
35000.0,A,225000.0,Dec-2015,Fully Paid,14.67,Feb-1991
8000.0,A,50000.0,Dec-2015,Fully Paid,8.93,Aug-2008
27000.0,B,70000.0,Dec-2015,Fully Paid,8.17,May-2005
10000.0,A,35000.0,Dec-2015,Fully Paid,9.88,Mar-2001
20000.0,B,96000.0,Dec-2015,Fully Paid,25.51,Aug-2000
25000.0,C,127000.0,Dec-2015,Charged Off,13.58,May-1986
5000.0,C,60000.0,Dec-2015,Charged Off,20.52,Oct-1991
10000.0,D,65000.0,Dec-2015,Charged Off,17.95,Jul-2000
20400.0,D,60000.0,Dec-2015,Charged Off,15.96,May-1997
15000.0,B,110575.0,Dec-2015,Fully Paid,3.9,Jan-1996
28600.0,C,65000.0,Dec-2015,Fully Paid,20.81,Aug-1999
